opendate,trade,changeratio,turnover,netamount,ratioamount
2024-11-21,38.4400,-0.0120792,170.372,-44660762.5200,-0.0356828
2024-11-20,38.9100,-0.00128337,150.069,-109465598.3200,-0.0974712
2024-11-19,38.9600,0.032053,146.087,119408029.3500,0.111345
2024-11-18,37.7500,-0.031803,195.991,-177949778.2200,-0.123371
2024-11-15,38.9900,-0.0490244,223.396,-168032776.1700,-0.0980791
2024-11-14,41.0000,-0.0350671,221.374,-380892192.2600,-0.216706
2024-11-13,42.4900,0.0396379,423.393,285706873.0300,0.0840657
2024-11-12,40.8700,-0.00752793,270.455,-172832962.4700,-0.081404
2024-11-11,41.1800,0.0215827,359.595,-49450778.1100,-0.0178623
2024-11-08,40.3100,-0.00885173,266.099,12375841.1200,0.00590712
2024-11-07,40.6600,0.00693413,231.853,79281195.6200,0.0444778
2024-11-06,40.3800,-0.0272224,276.253,-271706969.5400,-0.125897
2024-11-05,41.5000,0.0176557,235.177,706366.2400,0.000378544
2024-11-04,40.7800,0.0345003,214.078,226819278.4500,0.136274
2024-11-01,39.4200,-0.0354783,226.475,-242844612.6700,-0.140125
2024-10-31,40.8700,-0.0034138,248.897,-44173299.6800,-0.0228405
2024-10-30,41.0000,-0.00726392,189.394,-12764806.7500,-0.00857144
2024-10-29,41.3000,-0.0164325,349.102,-139230470.6000,-0.0506237
2024-10-28,41.9900,-0.0517164,434.438,-277668364.8900,-0.0790826
2024-10-25,44.2800,0.0460666,372.126,262362003.3000,0.0828785
2024-10-24,42.3700,0.0146073,190.11,167947916.5500,0.109298
2024-10-23,41.7600,-0.0351201,236.117,-312188035.9700,-0.163221
2024-10-22,43.2800,0.0119242,214.19,-25597645.9100,-0.0143863
2024-10-21,42.7700,-0.00834686,312.071,-157990424.9000,-0.0613174
2024-10-18,43.1300,0.0699578,363.073,552988956.2700,0.18683
2024-10-17,40.3100,0.0205063,204.921,184764401.8600,0.116369
2024-10-16,39.5000,-0.0491093,239.061,70977667.4100,0.0389094
2024-10-15,41.5400,-0.0273941,217.553,-53295979.7800,-0.0302764
2024-10-14,42.7100,0.0207935,279.084,-40329492.0700,-0.0181807
2024-10-11,41.8400,0.00119646,271.527,69020026.0000,0.0315525
2024-10-10,41.7900,-0.052381,353.958,-151472620.9700,-0.0528549
2024-10-09,44.1400,-0.000905387,476.398,66254329.2900,0.0167188
2024-10-08,44.1800,0.1001,488.867,285919159.6100,0.0717411
2024-09-30,40.1600,0.0996714,485.703,129606565.6700,0.0364963
2024-09-27,36.5200,0.0470183,377.172,131188153.2800,0.05091
2024-09-26,34.8800,0.0258824,237.545,113970734.8100,0.0728375
2024-09-25,34.0000,-0.0285714,327.487,-224009294.2900,-0.10243
2024-09-24,35.0000,0.0879702,313.474,244307580.5300,0.121296
2024-09-23,32.1700,0.000622084,160.766,-73689392.3500,-0.0735617
2024-09-20,32.1500,-0.000932256,127.113,-92097762.8100,-0.11734
2024-09-19,32.1800,-0.0371035,224.917,-246606965.6800,-0.176944
2024-09-18,33.4200,-0.0161908,143.69,-66467405.7500,-0.0721892
2024-09-13,33.9700,0.066562,372.259,511558571.4200,0.21368
2024-09-12,31.8500,0.026426,235.432,157307597.6100,0.108031
2024-09-11,31.0300,0.00453221,121.891,31543750.3900,0.0434208
2024-09-10,30.8900,0.0296667,169.462,136827024.7600,0.137855
2024-09-09,30.0000,-0.0228013,173.99,-13461236.6600,-0.0134703
2024-09-06,30.7000,-0.0772468,315.462,-388313994.7200,-0.204434
2024-09-05,33.2700,0.0189893,201.39,87404090.5200,0.0680345
2024-09-04,32.6500,-0.0397059,260.326,-193665253.2700,-0.121042
2024-09-03,34.0000,0.0359537,250.467,207341267.3900,0.128174
2024-09-02,32.8200,0.00953553,305.722,107272100.8500,0.0549367
2024-08-30,32.5900,0.0581169,283.706,203744773.9400,0.116778
2024-08-29,30.8000,-0.0452573,248.169,-161364514.4800,-0.111267
2024-08-28,32.3000,0.00623053,106.159,20876238.7100,0.0317703
2024-08-27,32.1000,-0.0222358,129.555,27417890.8500,0.034288
2024-08-26,32.8300,-0.0176541,121.402,-1893989.1100,-0.00246788
2024-08-23,33.4200,-0.0219491,187.844,-48040111.4700,-0.0402039
2024-08-22,34.1700,0.0206093,179.376,30096063.7200,0.0260437
2024-08-21,33.4800,0.000597729,120.007,-5640171.3900,-0.00731459
2024-08-20,33.4600,-0.00268256,98.8119,-37869868.5000,-0.0596178
2024-08-19,33.5400,-0.00592768,125.468,-34162206.8800,-0.0422716
2024-08-16,33.7400,0.0378345,204.166,92203834.6400,0.0700377
2024-08-15,32.5100,-0.00914355,113.654,-17620842.2800,-0.0248506
2024-08-14,32.8100,-0.00696126,173.524,-38363893.1800,-0.0345641
2024-08-13,33.0400,0.00609013,229.151,540417.9000,0.0003696
2024-08-12,32.8400,0.0132675,174.198,-27297427.8500,-0.0249906
2024-08-09,32.4100,0.0505673,248.357,228710904.4000,0.149088
2024-08-08,30.8500,-0.0209457,131.97,-79491702.4300,-0.101834
2024-08-07,31.5100,0.0102597,182.966,89282789.9000,0.080569
2024-08-06,31.1900,0.0393202,247.342,86421077.3800,0.0586723
2024-08-05,30.0200,-0.0592291,308.43,56191024.0300,0.03112
2024-08-02,31.9100,-0.0639484,315.96,-175142928.2300,-0.0900816
2024-08-01,34.0900,0.0182198,244.703,-42484050.4800,-0.0263335
2024-07-31,33.4800,0.0247934,265.071,198959526.9400,0.118742
2024-07-30,32.6700,-0.0410919,190.336,-158734098.9100,-0.132812
2024-07-29,34.0700,0.0164081,185.24,56340019.4800,0.0467962
2024-07-26,33.5200,0.00359281,218.354,-29906819.6500,-0.0215547
2024-07-25,33.4000,-0.0443491,252.609,-38545235.3200,-0.0238355
2024-07-24,34.9500,-0.0129907,182.278,4786976.5200,0.00386803
2024-07-23,35.4100,-0.00895606,199.958,-67876338.1100,-0.0492039
2024-07-22,35.7300,0.0121813,184.612,33527967.4300,0.0267657
2024-07-19,35.3000,-0.0259382,204.566,-109264330.6000,-0.078526
2024-07-18,36.2400,0.00778643,317.01,93363722.8100,0.0434977
2024-07-17,35.9600,-0.0944346,400.42,-434722872.1400,-0.152926
2024-07-15,39.1300,-0.0278261,254.178,-149227780.7200,-0.0791292
2024-07-12,40.2500,-0.0228211,180.46,1501187.0600,0.00109233
2024-07-11,41.1900,-0.00145455,241.732,-96607122.7700,-0.0514864
2024-07-10,41.2500,0.0200297,270.479,4035293.9200,0.00190921
2024-07-09,40.4400,0.0673001,231.645,191372199.9700,0.109762
2024-07-08,37.8900,-0.00551181,132.193,-38738551.3900,-0.0403867
2024-07-05,38.1000,0.0211739,184.002,-59330235.2200,-0.0455283
2024-07-04,37.3100,0.0127579,166.26,55615409.8600,0.0466604
2024-07-03,36.8300,-0.00108489,106.428,-18715708.5700,-0.025024
2024-07-02,36.8700,-0.0154873,145.012,-93162585.4200,-0.0908595
2024-07-01,37.4500,0.0260274,185.451,6287978.3500,0.00480408
2024-06-28,36.5000,0.0124827,185.96,18935923.0000,0.0145315
2024-06-27,36.0500,-0.0203804,144.188,-128875300.9400,-0.128279
2024-06-26,36.7700,0.0337363,173.578,43529171.8500,0.0360962
2024-06-25,35.5700,-0.0363045,216.392,-142346150.2300,-0.0961073
2024-06-24,36.9100,-0.00512129,174.876,-16358189.7100,-0.0130846
2024-06-21,37.1000,-0.00134589,126.363,3362073.4500,0.00376431
2024-06-20,37.1500,-0.015894,141.877,-6338242.1400,-0.00623184
2024-06-19,37.7500,-0.0194805,169,-61756627.8800,-0.0504067
2024-06-18,38.5000,0.0198676,276.57,29989778.0000,0.0147414
2024-06-17,37.7500,0.0186185,291.522,-80864710.2200,-0.0386973
2024-06-14,37.0600,0.0766996,460.333,86657458.1500,0.0270176
2024-06-13,34.4200,0.0465187,293.497,122850357.8700,0.0637422
2024-06-12,32.8900,-0.000607718,152.483,-48229733.4000,-0.0501551
2024-06-11,32.9100,0.0048855,143.989,-73878677.6300,-0.081951
